Dimension 1,Dimension 2
-61.90329,21.585045
25.344091,79.77747
17.13844,0.08175403
104.292244,-19.199495
-26.364655,-0.117623694
-4.240598,20.597712
87.77809,26.948393
35.888,-49.301907
16.71851,28.756214
-92.3639,35.92905
-5.642404,10.366255
20.341295,-21.91301
-58.75695,-43.997547
35.89007,71.14753
40.18751,23.941574
-92.04734,-0.8862509
42.69755,49.696358
-23.527494,72.76367
12.064544,66.883644
11.783586,-11.653543
-47.799034,-42.68424
38.024967,25.845348
11.904677,28.939764
22.687628,-3.0964003
19.68307,36.662033
64.31344,11.180194
-39.710434,19.681538
-73.394165,-27.482635
42.793777,6.1281705
-94.920006,-2.7319129
-59.139637,18.722849
-8.30841,-15.115358
60.750355,-9.083491
-22.356491,-57.94987
7.5869737,-39.11686
64.55365,-21.568365
59.711338,-42.30752
80.53631,-21.614586
68.46332,52.34509
-99.97583,25.981768
-35.22177,75.07962
60.646194,-25.872747
-61.873207,10.213013
9.62859,-58.85783
12.9052,68.69472
24.149515,65.529106
34.98147,64.53352
-70.49317,36.85036
59.068466,-58.566265
-63.781746,29.949518
37.035053,14.373929
36.64697,49.245445
9.423998,53.22684
60.62309,-25.922
-61.345814,29.198366
-99.58397,26.569683
-8.566314,-87.377304
11.23573,-74.52203
19.04756,0.7928856
11.986724,76.27091
-18.705357,72.26666
-44.440117,-39.718857
-40.23592,-35.375275
12.301995,-70.98884
-50.76198,-66.88579
21.810146,-3.2583048
-31.864965,77.8538
-98.48481,27.9483
64.6563,48.622334
-27.694405,31.702414
-92.06796,0.19013886
-42.64252,-38.19293
19.2112,39.210636
15.055045,77.86375
9.868139,56.92555
-24.52897,72.541855
51.25709,-61.12081
-9.224242,-29.253384
23.549047,-4.982746
-24.705053,-48.229706
-75.13267,39.18967
37.70478,1.4568423
-24.633657,-68.99853
-28.849825,-70.655
108.2645,-11.570033
58.62409,-46.818287
-18.713375,-72.4032
5.681644,-43.038094
65.821754,-33.81666
-22.41201,-59.685623
81.422966,-18.977407
85.91958,30.610765
-35.36479,76.09387
-42.69153,50.82983
12.7754,-56.405975
38.871513,19.288229
60.80935,-44.398964
-70.47753,-35.31873
-2.3962042,-75.8299
-72.74132,-8.682507
-27.349834,56.76521
-20.836824,18.344402
-32.923027,-9.198812
-18.23743,-10.705528
-61.860413,21.197079
62.41941,-26.916618
58.86796,44.794678
-7.6499257,-4.655926
-23.981377,21.70588
-1.3429,-92.77949
11.02565,-14.715398
-67.837036,-35.40612
-51.31579,-65.71248
16.711765,6.753729
-63.17936,30.378515
9.085636,-65.07095
11.573109,-83.43923
-32.455,33.267654
-51.31579,-65.71248
-23.328312,9.951262
-86.24008,38.085773
-74.6873,-19.5003
62.03504,-12.58648
23.259176,67.84529
19.592686,-18.629309
-66.25589,33.633766
80.28347,-22.625673
23.912981,78.395386
-51.31579,-65.71248
17.53071,62.630566
-15.283681,-35.74556
-18.409117,-68.01281
-38.322956,-12.159064
60.96611,47.66821
-25.179415,1.5758644
-9.318645,72.44284
1.2173468,-70.87972
-30.763834,78.977554
73.20756,52.146942
-65.21137,3.0242915
-16.87335,-82.63978
14.945253,77.9687
-100.32674,22.682741
3.034501,-50.088974
39.468002,55.25031
-91.742096,0.14034222
-21.866512,-81.299355
16.578873,33.915
81.24045,-7.4390197
60.268894,-53.478287
-64.05674,5.7265754
-72.32353,-20.549654
-20.67972,16.356739
-92.06796,0.19013886
-21.309801,21.183681
-21.66322,-63.58959
28.285046,81.640236
0.79278505,-70.09464
60.456364,-56.19604
-11.660467,-47.27363
-51.31579,-65.71248
-21.920897,-52.055405
-74.97328,39.490166
-10.978922,-82.567955
18.54759,16.78294
26.046944,84.20159
-74.39193,-19.247467
99.61771,-25.962856
20.373682,64.11125
-16.166674,-36.99001
-23.804485,10.351429
6.9328175,-83.4103
-25.491514,75.29711
63.759808,-20.663061
-30.016697,25.51532
11.393375,77.45991
64.045166,-38.79119
-66.7454,2.3420863
-71.440674,-29.91631
-72.43702,-28.92888
15.134644,35.12813
40.875084,-7.644791
-3.807345,6.406406
-22.384491,-77.840675
-96.87748,30.048433
84.39672,2.7361114
62.007465,8.123592
-7.401276,64.24213
-1.9977038,-92.73189
-12.026357,-29.769928
5.6930203,-66.908875
-10.899078,59.03808
-73.046104,-25.018875
7.328127,-42.619892
62.964367,-3.3992276
-73.72831,-24.820065
15.120506,3.918111
-38.016514,29.967644
-51.31579,-65.71248
-37.36319,-5.4896665
110.32744,-3.949066
-32.028458,33.14929
-15.62068,-27.065445
74.36099,49.03726
40.125244,1.0624332
-10.378275,-82.70634
-38.45906,-27.689367
53.866543,-60.89276
-34.9419,-7.7895164
-64.147934,5.529753
5.0594463,-40.352474
-47.417778,48.480858
61.827972,-26.394701
-50.76198,-66.88579
-24.971348,-55.271755
-5.711607,23.419544
-72.5706,-7.6664786
-3.1604993,-0.3764639
92.98116,-30.712664
-22.349913,13.0435705
63.93717,-27.091125
40.503483,-9.0263815
-3.804186,-75.77562
-72.93926,-15.108158
58.198566,-60.86524
-34.462852,-21.350573
113.90987,14.489174
-38.33344,-34.45361
35.562305,18.896698
-66.25567,33.634117
30.02155,-46.81073
-38.397655,-8.195974
10.846067,-26.166544
59.731346,44.119213
6.9368515,-43.093624
42.765553,53.05386
34.857754,-50.38839
-26.210836,5.0448503
28.39898,80.84107
-34.42793,37.09929
15.301022,44.516262
36.725483,-18.288425
35.256878,-51.164234
-39.222347,47.44857
-16.095789,-10.802863
40.724167,1.0265838
41.04279,56.422775
-41.675644,37.57851
63.19668,-5.0379944
-24.598118,74.41407
12.044541,-6.299653
63.234146,4.7555017
61.700054,-54.807686
-8.556167,42.440865
-68.366554,-33.70803
-27.590218,54.46632
64.576416,1.8761227
-48.782986,50.122864
62.464207,-44.624756
60.02756,43.813057
-35.334812,-10.679833
-48.601562,-62.241665
-69.64648,-35.104088
-33.960396,-19.507172
-93.642075,0.8604362
-91.45465,35.345196
-20.31192,-11.044745
12.616331,-74.05807
-0.91987664,-89.633255
-36.070507,-21.568827
35.52112,-60.880405
-98.89258,32.354435
61.018326,27.452648
-7.9938684,-0.64098823
43.458126,-6.5592365
60.858593,-0.18349285
9.80099,-13.883296
-21.217258,77.124916
-2.238414,31.925629
-22.098549,76.64416
21.038422,56.436916
-39.697445,61.116554
-31.428926,79.28192
-58.61591,18.897593
-88.629265,38.18761
-15.557992,-32.240284
-39.081825,17.788546
-21.491962,81.197784
-68.972626,1.7417891
86.4845,30.191023
40.572323,-17.104172
10.51201,-29.626122
10.632211,-63.631126
-26.34569,76.03339
10.949614,-60.91529
-41.88454,64.745834
-14.348379,66.33359
-5.0088353,-5.060394
10.860363,36.002186
113.78528,13.727049
-45.207832,72.27413
-94.91995,-2.7320006
3.9372835,-34.939907
-57.78667,-43.033936
32.65505,-42.444984
41.692787,-26.985668
11.34515,-60.32295
-72.26246,-33.05603
-99.527405,26.588427
-74.308426,-23.236444
-72.99952,-28.027775
-71.313995,-24.76993
-1.8773751,-74.40599
14.569127,13.4316845
40.8903,4.236672
-64.961006,33.00111
-7.4634523,7.979566
-32.29434,35.92747
82.72129,-2.9791992
-19.32891,73.80966
-8.501561,69.49676
-98.11967,-4.326319
-27.105604,4.6756697
-88.91641,38.02755
40.319218,48.849632
81.12487,-8.376895
43.02558,-19.336346
9.013802,55.346584
-51.98712,-66.61131
-68.62564,-35.556396
47.4485,-59.000797
79.562294,46.357613
61.602676,-3.2028122
-27.00831,75.90707
9.114072,-37.939198
-65.344505,1.6101394
-34.566486,-3.6211205
-50.76198,-66.88579
-33.958736,-17.787697
-43.64414,39.307575
-39.333694,-9.176732
-46.65144,47.961308
36.74051,71.343605
-4.419073,-2.2919343
80.98115,-9.772664
13.478084,58.887268
84.84269,4.2632747
-62.01246,7.5310154
-45.968372,-42.42045
88.920296,21.34489
-20.409382,-82.0896
-14.787758,-31.40996
91.26262,-30.891579
-67.80281,-32.99638
-22.286526,-57.849773
84.76354,37.22781
-63.443798,28.238152
-16.564985,-85.216385
-25.292667,10.03495
13.659673,-26.47713
-8.644921,31.587032
-61.21945,29.319397
-10.435664,55.255104
44.085167,-15.405446
14.614503,45.059784
-89.07742,36.238598
-25.376284,-56.49347
11.615129,-4.4568214
86.37822,-31.089775
86.79521,13.794695
-51.31579,-65.71248
41.138527,-6.8250456
75.41005,51.39625
-10.830509,64.94267
-26.511776,-63.16377
-51.31579,-65.71248
-22.738956,10.242447
-9.768278,44.458305
9.946697,-66.35172
-25.632715,0.37803948
38.611652,57.517597
-30.004633,4.4943204
-4.868612,-4.2620463
-21.344995,10.651732
62.460747,-43.979637
-32.508305,-25.489864
-39.848095,-31.453688
-4.735119,13.225316
-20.386784,7.823634
58.168118,-19.489382
-72.76308,-20.436386
-27.039717,-72.18888
37.385944,1.3794017
7.8563523,-42.24674
40.30616,51.83291
-26.830517,-51.540504
-32.08051,-21.930113
9.498406,-85.66228
-73.96508,-26.803381
61.644146,-32.406506
20.882595,56.713554
21.400415,-24.747204
9.415042,-29.429832
29.11243,78.86754
15.864761,73.93701
-27.044893,54.026695
14.124886,71.15354
-32.055904,34.311325
-16.232258,-29.700153
-69.55535,-2.41816
36.319233,-39.730667
9.038946,66.12194
84.80444,35.759895
9.321848,-26.8184
8.345904,59.099945
42.65316,4.8697
-18.74646,44.4812
-24.270325,9.23301
13.710999,44.65856
-24.069372,62.022446
-21.285273,-81.870316
-38.25391,-25.501822
15.770445,26.739214
-21.371601,14.228861
-40.386024,66.38138
64.24603,-39.175602
-51.31579,-65.71248
-18.703573,-12.437629
-39.36454,34.641285
35.05112,26.566305
-91.56893,-0.05992861
63.751125,-39.055336
19.070473,-4.7716208
-18.848911,46.185635
62.817078,18.409554
-32.213764,77.99084
-51.659187,-66.86504
41.812763,53.84538
-37.406483,45.55314
37.580612,3.7908213
10.492431,-74.95173
-43.91835,-36.847904
-30.501902,33.91881
15.885776,36.56359
-46.85152,48.769306
-20.849741,80.761055
-59.906242,-41.243164
6.4030776,-47.35995
12.36562,-86.47698
-2.0562596,-92.070625
11.359841,69.0613
15.715011,43.26576
-34.43746,79.26841
85.09708,43.08286
-59.956203,17.766705
-3.6373005,34.453133
6.1025333,-27.282751
41.931538,-4.76439
-36.23644,-12.545746
-44.560596,-38.995247
46.160595,-9.740325
-96.36282,30.507618
12.324095,-64.535446
63.20629,24.738768
-92.06796,0.19013886
-32.724636,78.7647
-96.326904,30.819824
-4.6721764,-1.2307688
-15.646838,-30.72954
16.871061,-24.51797
-65.44074,32.825764
19.36107,36.680767
20.538908,-9.386558
-27.118162,-65.72448
-51.659187,-66.86504
-41.31215,38.9872
80.17235,-20.298954
-16.837538,-12.118368
64.35601,14.318339
-65.41484,-0.454202
-34.305515,78.42427
87.44125,39.70432
37.83067,47.16313
94.90659,-29.988867
12.409778,16.554869
38.375416,60.08588
-0.5730659,-76.07579
51.974117,-59.535503
102.91516,-21.356573
-69.79485,36.31832
13.12136,-55.958828
-51.52576,-67.36665
-51.541775,-67.38667
-24.92299,-43.600716
36.997753,38.30691
11.228691,-48.655224
7.4327273,-7.8449926
-13.119875,-81.52474
-42.441597,64.4076
42.143093,-6.0210524
-73.51954,-12.680562
-62.337917,8.296657
-63.690655,30.51036
12.977322,-9.519938
-52.349064,-67.6065
-72.27115,-22.531048
9.536033,-79.608925
84.79405,37.479652
27.605373,82.793976
21.566801,1.6384304
-71.427246,37.503067
59.492977,39.464413
-34.593513,-6.141317
60.988266,-55.78816
-99.91966,26.019163
-12.049435,-45.400974
38.79579,0.8732228
88.009796,36.220436
18.252874,-16.054396
10.611716,34.309795
40.20286,57.12243
31.959375,77.05557
31.132126,77.78209
-96.25117,31.614565
60.97909,-1.9777164
62.147423,-34.071594
12.560775,67.46597
-38.00698,-11.409445
41.50504,2.7004807
-38.63564,-11.83979
-48.982193,-17.743303
-45.446686,56.611412
10.489475,-77.71138
-70.40261,-6.068681
39.19295,63.585148
-29.050602,-54.87878
-29.064545,-60.972195
-21.704052,23.34015
-20.930128,15.297435
20.93425,57.1464
42.27193,67.27592
-67.555435,-32.883152
60.18432,43.77403
-25.601715,9.172671
47.483177,-65.04639
-9.113672,38.854626
-27.451517,73.04474
-16.770384,-28.187548
-72.80591,-9.913934
25.778852,75.79849
59.1544,33.9301
23.273668,-15.570444
14.127249,11.144479
-38.45159,-34.62496
-2.0084367,-92.42991
-16.649796,-87.71471
-20.825493,15.763804
84.729195,44.600334
-24.21134,-49.060165
28.847315,80.983
-25.833523,-59.1397
-39.428856,-11.608407
-38.498566,-27.425817
5.133997,-51.74189
5.6058235,-68.3929
-8.16793,-3.7551932
-23.556875,9.593076
82.093155,-5.024446
-69.88529,-2.8565383
10.389457,-77.041214
14.496026,62.736473
-2.554203,-92.14487
38.69533,62.13044
-52.349064,-67.6065
40.37915,52.624706
19.535215,-19.145596
-35.27834,-7.736607
-72.50109,-23.253164
-7.3376865,24.886786
38.28343,41.952393
-39.33538,-10.652528
85.27137,37.528614
86.25053,36.314175
-26.953135,57.71752
39.38405,64.30799
-100.58112,24.697317
-31.206297,79.02373
39.48963,-39.926815
3.841859,-68.71599
-29.11017,52.890533
39.82338,-10.530145
-70.564125,38.701214
-71.87988,-32.94946
-38.033974,-24.797575
4.197253,-48.264755
113.17697,11.059973
-21.370714,-68.27918
-70.3123,36.66692
14.725229,42.730988
-9.458677,44.407974
-8.58899,70.87023
-73.91754,-15.255436
-95.75473,32.088993
87.28431,16.104254
-43.93349,-36.522728
-14.885592,-22.225348
-93.640366,0.86011046
9.438562,-6.1873403
66.105484,-33.292435
-20.47839,-82.55104
-73.076866,-28.458567
56.198265,-55.292873
10.133761,-31.737686
28.766962,84.33869
-24.02698,81.87521
-2.6048365,32.643826
-22.549803,21.492638
22.217752,34.101498
-20.298517,8.048479
-25.593086,-62.914036
62.236893,-32.000526
30.536148,-51.60476
40.401688,-23.74945
10.639388,-6.1500206
59.873352,23.357824
7.968034,-26.450289
-45.123257,-42.344257
-84.63062,39.361145
12.500815,79.58792
-46.114674,51.005795
89.88463,16.516403
63.700222,-2.8924086
-23.764448,4.128422
-65.65173,1.6779495
64.17464,-20.714373
-94.46949,33.394512
37.885105,21.147545
21.411587,-3.8618872
7.827839,-43.3592
-14.821041,65.796326
111.37963,2.5258236
-23.92579,-49.37128
13.090389,9.117974
11.985,-81.055786
-6.0158587,15.611927
-1.4495783,-77.05147
38.78783,-35.681698
89.21887,12.626416
32.729816,-43.952118
-37.851288,36.94603
38.294853,-23.636003
-73.468094,-25.511652
9.80195,-85.819
-12.8243475,-24.649094
14.06937,-26.222004
8.175438,66.15012
-85.604935,38.76357
-2.804786,30.647568
-94.91995,-2.7320006
12.773916,-23.663433
2.88342,-31.918417
13.553427,62.34709
-16.752367,-84.709
19.379505,-12.582961
16.280334,-11.119251
7.4840703,-62.5491
89.72506,18.33291
-3.0959835,17.013197
22.076452,69.208855
-10.164572,55.695137
-25.53482,18.527859
41.311256,20.106373
-16.29362,46.992336
64.29582,14.875425
-29.222061,-2.0667095
40.161983,24.07978
-0.44608277,-91.029755
6.0467205,-47.18377
-78.27875,39.456875
16.890305,34.653893
63.613503,7.1770134
24.158138,-7.4576554
-45.311806,72.89725
-70.364365,-0.36141235
-29.987253,25.570345
61.7419,-28.778254
83.2817,44.647568
-25.178493,-56.413177
-36.264843,-21.809479
-76.244995,39.13572
-46.103893,51.719917
63.653282,-39.344364
-67.50874,-33.021202
36.30096,-48.199463
-33.856445,78.385635
-6.7159495,9.396367
-43.966362,40.06503
9.015392,54.87457
20.797308,-24.283466
-22.411057,4.6177545
-41.502365,37.461132
-86.256966,37.782555
36.51034,-1.3213701
-96.36162,31.799461
-22.904507,81.64235
-23.122871,22.24386
39.294296,42.38589
-75.28186,-21.544018
84.81775,4.2698326
-65.24726,1.3322895
40.700394,-15.39619
-59.812016,9.662589
9.964547,-29.195417
36.897007,71.71574
56.73128,-61.585495
84.69557,44.319145
25.993488,72.231514
37.94847,-16.005875
-41.042877,38.28079
23.918447,-5.7115445
-48.322132,50.978756
-71.57014,-29.640684
-29.133295,-1.6610076
-71.55637,-4.6392603
-21.331497,-55.46567
7.6598644,-58.40776
36.208534,-42.203533
-13.055595,-44.39541
-24.669567,-77.89581
13.055591,23.359001
16.444883,69.46789
-32.4791,-1.0000982
-7.1948786,21.111122
-25.279287,10.113521
-2.688752,-91.54353
33.13687,-45.90559
5.235532,-47.33478
-33.011055,-26.238092
-47.929,-42.271133
15.568581,-35.094997
40.89412,10.230587
20.159935,-10.911099
-28.426899,56.402294
14.367134,64.79227
38.237133,59.95627
-96.326904,30.819824
11.461676,-13.955215
7.0701256,-78.436295
-45.08643,-40.053288
-10.491106,43.09952
13.644691,77.42022
-74.085625,-12.9580555
61.423798,-28.982086
8.482574,55.15386
86.30736,24.625992
-4.1563816,49.947952
-18.28335,46.715164
3.9332268,-35.227886
42.933296,67.51488
87.916115,4.127731
-38.153103,-25.112251
16.674593,-11.249175
-59.132412,-44.31504
-30.678684,-0.33222786
10.364818,-76.12287
-96.356964,-4.1317773
13.037239,-56.360256
12.431079,32.958595
62.364925,-49.28598
-15.475982,-35.592937
-5.551716,13.901321
-0.005070398,-91.460266
-61.704056,15.318756
27.755266,82.19574
-16.18507,-11.7558155
-14.5002775,-31.178972
-72.71982,-20.813782
-39.3229,-34.77181
-29.550503,35.89543
-3.6971042,15.614562
89.102745,22.30698
-40.203876,68.96092
34.420464,-50.178352
5.6003532,-50.45995
-75.078415,-19.860956
87.19875,-30.93654
58.570503,-21.145094
-34.14827,-22.723602
-70.87459,-30.248198
-9.893411,72.40829
-35.14774,-6.1780043
-44.440983,61.931236
8.670305,55.960384
83.02801,-27.172523
-73.61,-26.99108
-35.61463,-24.978605
21.277985,-5.0557647
-8.365867,41.592575
40.4796,-20.062037
-74.01878,38.76589
-5.4583063,21.073067
11.337468,57.9607
11.454848,-82.37604
-60.93881,7.4216056
-13.806952,63.784966
-30.34948,4.1613975
19.15374,20.163456
12.9039,38.754055
-74.81195,-14.875898
5.0051217,-84.790085
17.355333,29.205257
41.079464,19.959936
-50.68212,-68.90008
-27.607203,-56.445045
-5.5047855,63.14124
21.49989,-5.7559643
11.760292,-80.00377
-25.237885,2.2867658
24.633211,-6.949893
9.748564,-50.84768
-83.67608,39.684296
-3.7052875,16.119398
19.666533,0.5294797
-70.77202,-23.965908
-8.559938,-29.899784
29.998718,76.920395
-50.68212,-68.90008
-50.68212,-68.90008
12.621434,66.53892
-78.41211,39.43549
-20.083813,46.46108
-60.2114,16.510149
57.59307,33.30534
-20.52997,21.881191
80.2743,-17.688513
18.313112,-3.344579
61.087563,25.29484
21.488361,-15.914355
-39.736233,-34.82964
15.631338,67.917625
9.913274,57.55566
-91.08858,36.971672
34.683403,-30.077604
-28.136059,55.813194
-41.857475,49.546722
34.884197,-51.11596
-20.295767,7.565055
-61.18449,-40.481876
63.469997,-5.7773843
-40.895138,-32.400623
-29.300243,-1.8377132
-50.68212,-68.90008
5.3646045,-47.649933
35.036434,-46.4835
-29.086538,2.502414
-25.683947,18.703148
-4.393158,-12.66266
-21.822662,13.107553
-22.00773,-81.2658
36.84178,-50.47386
-50.68212,-68.90008
57.553135,31.547699
11.10686,47.843403
-12.038983,61.80413
1.1000211,-91.457634
58.154434,32.799824
35.897472,79.24298
43.970318,-1.6076498
18.788664,77.62972
-97.24742,29.495352
14.103759,-33.922104
-20.686644,-69.164154
-62.671547,7.222381
-82.15744,39.82414
19.33179,-11.796207
-4.0118504,46.677208
-39.529,-10.568385
37.794807,20.165506
