TSNE1,TSNE2,Churn,Cluster
-65.78762,89.6786,0,0
11.37672,-51.54119,0,1
-84.53466,104.86347,0,0
-84.53466,104.86347,0,0
19.215767,-90.92648,0,1
-63.50778,12.6340065,0,0
-50.88845,-41.919537,0,1
-51.935364,-39.341682,0,1
-84.53466,104.86347,0,0
-3.957005,-67.78869,0,1
-59.585308,-0.23895319,0,0
30.781288,-75.15727,0,1
5.3830857,-70.01678,0,1
-53.506916,22.685268,0,0
-55.112736,-37.068436,0,1
-73.343185,13.813606,0,0
-103.37738,84.27727,0,0
-67.751816,24.455246,0,0
-43.908337,-46.64969,0,1
3.640702,-47.059444,0,1
-46.55998,77.98546,0,0
-25.949574,-40.91772,0,1
-63.50778,12.6340065,0,0
-5.4594736,-32.14376,0,1
-123.30294,-5.2285843,0,0
-26.223322,-77.43102,0,1
-54.93285,35.725277,0,0
2.5150878,-30.665182,0,1
3.1289706,-41.678654,0,1
6.469879,-69.84597,0,1
4.4080095,-38.489727,0,1
2.29425,-69.01237,0,1
-121.977295,19.86439,0,0
-66.08019,53.7473,0,0
-42.316883,-3.9354417,0,0
-54.11041,-38.535606,0,1
-27.576038,-21.39544,0,1
-84.53466,104.86347,0,0
-15.304641,66.29184,1,2
-61.09642,70.9135,0,0
-28.618235,135.25395,0,2
-51.935364,-39.341682,0,1
-2.1058896,-51.501686,0,1
-10.127053,113.25335,0,2
-1.5931342,-49.67512,0,1
-61.09642,70.9135,0,0
-113.892006,40.727703,0,0
-65.78762,89.6786,0,0
-121.977295,19.86439,0,0
-45.582626,79.917915,0,0
-84.53466,104.86347,0,0
-80.89952,71.503,0,0
-30.007418,112.106346,0,2
-20.108938,-53.132095,0,1
-11.67872,-105.437,0,1
-109.24874,7.1153293,0,0
-29.68058,-62.90937,0,1
-82.0311,47.916515,0,0
-54.93285,35.725277,0,0
-57.351025,119.94312,0,0
-27.968708,-65.82623,0,1
-48.245934,-1.6834395,0,0
-57.351025,119.94312,0,0
-30.007418,112.106346,0,2
-55.112736,-37.068436,0,1
4.6052566,-69.24827,0,1
1.3671863,-28.29197,0,1
-84.53466,104.86347,0,0
-61.11566,0.67171025,0,0
-27.190392,-28.42039,0,1
-29.41409,-10.951803,0,1
-32.027714,-59.37577,0,1
-61.09642,70.9135,0,0
-26.171684,-36.977604,0,1
-21.913504,-50.200115,0,1
-84.53466,104.86347,0,0
-96.77204,39.23865,0,0
-69.897156,-2.6012979,0,0
-28.618235,135.25395,0,2
-109.24874,7.1153293,0,0
-65.78762,89.6786,0,0
30.207424,-74.4454,0,1
24.18903,-68.59649,0,1
-109.24874,7.1153293,0,0
17.227007,-83.18942,0,1
-30.695908,-15.575028,0,1
-10.127053,113.25335,0,2
-35.52783,-0.6382881,0,0
-16.496317,-57.306484,0,1
-123.30294,-5.2285843,0,0
-13.834909,64.68401,1,2
-30.007418,112.106346,0,2
-61.09642,70.9135,0,0
-65.78762,89.6786,0,0
-66.08019,53.7473,0,0
8.792372,-39.996838,0,1
-80.89952,71.503,0,0
-30.007418,112.106346,0,2
-98.479774,58.863163,0,0
-67.270256,35.651043,0,0
20.958374,-109.228966,0,1
-76.25046,0.7033901,0,0
-84.53466,104.86347,0,0
-55.327232,1.2162347,0,0
-1.0861933,-68.901215,0,1
-10.127053,113.25335,0,2
-46.68054,-45.60955,0,1
-5.781564,-31.550808,0,1
-46.399086,98.15571,0,0
15.477814,-38.592556,0,1
2.6227636,-30.625877,0,1
-64.43541,-1.3634697,0,0
-79.028824,7.4933195,0,0
-40.462765,-51.328686,0,1
-10.127053,113.25335,0,2
-63.50778,12.6340065,0,0
-61.09642,70.9135,0,0
13.969274,-67.698425,0,1
-84.53466,104.86347,0,0
18.792934,-36.94614,0,1
17.42488,-91.102745,0,1
-13.834909,64.68401,1,2
-66.48373,36.335197,0,0
20.451456,-48.14951,0,1
-103.37738,84.27727,0,0
-30.007418,112.106346,0,2
-28.618235,135.25395,0,2
-15.304641,66.29184,1,2
-103.37738,84.27727,0,0
-28.102741,-35.283077,0,1
-121.977295,19.86439,0,0
-14.063141,68.72994,1,2
-84.53466,104.86347,0,0
-7.461364,-65.84158,0,1
-46.366055,-44.695892,0,1
-80.89952,71.503,0,0
-4.368083,-47.37776,0,1
-30.007418,112.106346,0,2
-25.496735,-75.0778,0,1
8.455331,-35.4947,0,1
-28.091646,-27.93254,0,1
-49.26211,58.265224,0,0
-54.93285,35.725277,0,0
21.87157,-49.27118,0,1
-49.25322,-0.4336903,0,0
-37.46125,-52.508766,0,1
30.621107,-72.477516,0,1
-14.063141,68.72994,1,2
-30.007418,112.106346,0,2
-84.53466,104.86347,0,0
-56.926804,-36.10966,0,1
-82.0311,47.916515,0,0
-26.376095,-80.622604,0,1
-55.280155,0.08861383,0,0
12.518947,-84.8049,0,1
-79.028824,7.4933195,0,0
-27.997402,-25.696974,0,1
-57.351025,119.94312,0,0
-27.648012,-66.729454,0,1
5.350017,-58.57931,0,1
-13.834909,64.68401,1,2
-6.6923327,-103.88837,0,1
-26.831516,-70.60657,0,1
-14.063141,68.72994,1,2
-10.127053,113.25335,0,2
-63.50778,12.6340065,0,0
2.0927918,-69.80811,0,1
-55.112736,-37.068436,0,1
-14.191176,-59.48633,0,1
15.400441,-67.843575,0,1
-57.351025,119.94312,0,0
-14.063141,68.72994,1,2
-65.78762,89.6786,0,0
-14.063141,68.72994,1,2
20.154917,-86.90794,0,1
22.088646,-67.12662,0,1
-26.352848,-8.39607,0,1
-20.407015,68.15443,1,2
-69.897156,-2.6012979,0,0
-82.0311,47.916515,0,0
13.440401,-111.58706,0,1
5.7749653,-56.97567,0,1
-103.37738,84.27727,0,0
15.009615,-40.000935,0,1
21.858995,-84.02246,0,1
4.360384,-59.73723,0,1
-84.53466,104.86347,0,0
-26.202671,-77.62866,0,1
-2.8871765,-67.405594,0,1
-10.127053,113.25335,0,2
15.644815,-111.62889,0,1
-121.977295,19.86439,0,0
-25.42332,-81.92881,0,1
-23.692541,-48.107544,0,1
-66.08019,53.7473,0,0
-42.370388,-49.76282,0,1
-11.555001,-48.97536,0,1
18.644596,-81.65985,0,1
-46.399086,98.15571,0,0
-46.399086,98.15571,0,0
-103.37738,84.27727,0,0
-8.823724,-32.71402,0,1
-28.618235,135.25395,0,2
4.520105,-70.39601,0,1
-61.09642,70.9135,0,0
23.272692,-71.2609,0,1
-4.4325385,-66.93746,0,1
-35.52783,-0.6382881,0,0
-53.506916,22.685268,0,0
15.741131,-36.954887,0,1
-5.1782274,-104.24324,0,1
-9.787512,-50.168297,0,1
-49.26211,58.265224,0,0
-14.063141,68.72994,1,2
-30.007418,112.106346,0,2
-65.78762,89.6786,0,0
-60.69161,28.369349,0,0
-8.152061,-33.05596,0,1
-3.4760664,-66.85851,0,1
-50.479076,59.795998,0,0
-98.479774,58.863163,0,0
-45.582626,79.917915,0,0
-55.327232,1.2162347,0,0
-36.765194,-1.0397199,0,0
-36.765194,-1.0397199,0,0
-27.215229,-30.264246,0,1
-41.841602,-49.14209,0,1
-82.0311,47.916515,0,0
-61.09642,70.9135,0,0
23.335777,-41.992912,0,1
-65.78762,89.6786,0,0
-28.783453,-4.1060824,0,1
-121.977295,19.86439,0,0
-12.764625,-46.913643,0,1
-84.53466,104.86347,0,0
-28.320662,-32.822083,0,1
-47.91494,46.48582,0,0
9.814205,-48.727287,0,1
-80.89952,71.503,0,0
-61.09642,70.9135,0,0
-77.67343,7.440246,0,0
-113.938515,-22.311354,0,0
7.741154,-68.82803,0,1
6.282742,-68.93089,0,1
-57.351025,119.94312,0,0
-61.09642,70.9135,0,0
-49.25322,-0.4336903,0,0
-103.37738,84.27727,0,0
-28.618235,135.25395,0,2
-8.176521,-42.536144,0,1
-30.007418,112.106346,0,2
-45.582626,79.917915,0,0
4.496404,-68.86323,0,1
-84.53466,104.86347,0,0
-57.351025,119.94312,0,0
14.005711,-54.081287,0,1
-28.252071,-20.496897,0,1
11.61163,-43.866447,0,1
-14.063141,68.72994,1,2
-47.91494,46.48582,0,0
14.386022,-112.846855,0,1
-10.127053,113.25335,0,2
-67.751816,24.455246,0,0
-103.37738,84.27727,0,0
-113.938515,-22.311354,0,0
3.6522207,-69.4326,0,1
-49.26211,58.265224,0,0
-65.78762,89.6786,0,0
-28.320662,-32.822083,0,1
-66.08019,53.7473,0,0
-84.53466,104.86347,0,0
5.7111626,-36.32399,0,1
-14.063141,68.72994,1,2
17.990847,-39.382812,0,1
-25.058592,-8.504709,0,1
-57.351025,119.94312,0,0
-61.09642,70.9135,0,0
-80.89952,71.503,0,0
-121.977295,19.86439,0,0
-29.851702,-14.969895,0,1
15.33163,-46.90229,0,1
-98.479774,58.863163,0,0
-98.479774,58.863163,0,0
-69.897156,-2.6012979,0,0
-46.399086,98.15571,0,0
-80.89952,71.503,0,0
-45.582626,79.917915,0,0
-98.479774,58.863163,0,0
-22.812685,-48.494183,0,1
-27.584272,-23.00607,0,1
-121.977295,19.86439,0,0
-80.89952,71.503,0,0
-84.53466,104.86347,0,0
-121.977295,19.86439,0,0
21.830193,-86.42389,0,1
25.584856,-68.39903,0,1
-46.399086,98.15571,0,0
-35.094505,-1.9322946,0,0
-109.24874,7.1153293,0,0
1.2410017,-109.08378,0,1
12.40263,-68.58162,0,1
-113.892006,40.727703,0,0
-45.027573,-47.386833,0,1
-30.007418,112.106346,0,2
13.769541,-109.84908,0,1
-10.127053,113.25335,0,2
-28.618235,135.25395,0,2
11.429915,-30.296597,0,1
-10.973562,-51.798367,0,1
-80.89952,71.503,0,0
-46.399086,98.15571,0,0
-39.732,-49.93018,0,1
-57.351025,119.94312,0,0
-69.897156,-2.6012979,0,0
-103.37738,84.27727,0,0
-16.019072,-59.246834,0,1
-27.905287,-30.817036,0,1
-57.351025,119.94312,0,0
-14.063141,68.72994,1,2
-30.83584,-60.437847,0,1
-79.028824,7.4933195,0,0
-7.0937333,-41.81824,0,1
-113.938515,-22.311354,0,0
-32.970543,-58.05175,0,1
-42.77306,-48.72729,0,1
2.3286276,-111.07496,0,1
-103.37738,84.27727,0,0
17.82365,-107.799324,0,1
5.177702,-38.647186,0,1
-66.08019,53.7473,0,0
-53.506916,22.685268,0,0
-84.53466,104.86347,0,0
-2.3558192,-50.586437,0,1
-73.343185,13.813606,0,0
-55.327232,1.2162347,0,0
24.980808,-69.91316,0,1
-57.351025,119.94312,0,0
-18.652662,-54.442303,0,1
-28.618235,135.25395,0,2
-84.53466,104.86347,0,0
-46.399086,98.15571,0,0
-80.89952,71.503,0,0
12.615786,-112.63214,0,1
-61.09642,70.9135,0,0
-66.15549,37.24462,0,0
-54.93285,35.725277,0,0
3.6879556,-66.53285,0,1
4.3565516,-37.97641,0,1
-57.351025,119.94312,0,0
-65.78762,89.6786,0,0
-80.89952,71.503,0,0
-28.783453,-4.1060824,0,1
-46.399086,98.15571,0,0
-42.77306,-48.72729,0,1
-14.063141,68.72994,1,2
-84.53466,104.86347,0,0
-23.29873,-48.755333,0,1
4.767228,-53.88747,0,1
-67.751816,24.455246,0,0
-35.36707,-55.859505,0,1
-60.610332,28.397335,0,0
-109.24874,7.1153293,0,0
-47.327656,-1.3515487,0,0
-65.78762,89.6786,0,0
-0.345242,-36.969833,0,1
-4.433238,-48.877205,0,1
-50.479076,59.795998,0,0
20.413183,-85.50764,0,1
0.8282957,-109.63505,0,1
-47.91494,46.48582,0,0
-98.479774,58.863163,0,0
-82.0311,47.916515,0,0
-103.37738,84.27727,0,0
-84.53466,104.86347,0,0
-54.93285,35.725277,0,0
-73.343185,13.813606,0,0
-17.34579,-55.881428,0,1
-65.78762,89.6786,0,0
-57.351025,119.94312,0,0
-2.5324366,-48.86185,0,1
13.624492,-37.83559,0,1
-84.53466,104.86347,0,0
-64.633804,-1.0761628,0,0
-26.97006,-66.50513,0,1
7.7628174,-63.2697,0,1
-8.2360115,-44.832703,0,1
-66.08019,53.7473,0,0
-54.93285,35.725277,0,0
-84.53466,104.86347,0,0
6.993819,-33.70962,0,1
-113.892006,40.727703,0,0
-13.42435,-99.090195,0,1
5.178448,-66.84045,0,1
-10.127053,113.25335,0,2
16.724136,-68.51888,0,1
-84.53466,104.86347,0,0
-29.851702,-14.969895,0,1
-27.67678,-32.328583,0,1
-73.343185,13.813606,0,0
16.61398,-68.18844,0,1
-2.8542285,-59.29257,0,1
-24.684532,-44.407158,0,1
-28.618235,135.25395,0,2
-80.89952,71.503,0,0
-47.91494,46.48582,0,0
-61.09642,70.9135,0,0
-75.52162,0.14472984,0,0
18.416912,-41.15854,0,1
18.482777,-68.55495,0,1
-8.0888405,-44.168415,0,1
-45.027573,-47.386833,0,1
-14.191176,-59.48633,0,1
8.301246,-30.150051,0,1
-113.892006,40.727703,0,0
-84.53466,104.86347,0,0
-53.396645,34.60893,0,0
-0.39575446,-67.32642,0,1
1.8898928,-54.07458,0,1
-28.618235,135.25395,0,2
-69.223206,36.04314,0,0
-121.977295,19.86439,0,0
-47.91494,46.48582,0,0
13.213515,-111.76098,0,1
-103.37738,84.27727,0,0
-27.075583,-23.513655,0,1
-14.063141,68.72994,1,2
23.374416,-66.36971,0,1
-82.0311,47.916515,0,0
-35.579662,-1.9890778,0,0
16.441593,-36.323204,0,1
-45.582626,79.917915,0,0
-65.78762,89.6786,0,0
-57.351025,119.94312,0,0
-113.938515,-22.311354,0,0
-123.30294,-5.2285843,0,0
-25.022429,-42.554058,0,1
7.590017,-33.496983,0,1
-121.977295,19.86439,0,0
-45.582626,79.917915,0,0
-98.479774,58.863163,0,0
6.963245,-68.45147,0,1
-84.53466,104.86347,0,0
5.86623,-69.331245,0,1
-61.09642,70.9135,0,0
-52.6824,-40.122875,0,1
-10.127053,113.25335,0,2
-65.78762,89.6786,0,0
-96.77204,39.23865,0,0
-47.327656,-1.3515487,0,0
-84.53466,104.86347,0,0
-103.37738,84.27727,0,0
1.7652456,-34.156273,0,1
-28.618235,135.25395,0,2
-42.655674,-3.6319652,0,0
-79.028824,7.4933195,0,0
13.099977,-49.02286,0,1
-53.441864,36.705784,0,0
-65.78762,89.6786,0,0
-29.68058,-62.90937,0,1
-113.892006,40.727703,0,0
-57.351025,119.94312,0,0
-28.660273,-11.015028,0,1
-80.89952,71.503,0,0
-32.970543,-58.05175,0,1
-98.479774,58.863163,0,0
9.602803,-68.61947,0,1
-113.892006,40.727703,0,0
-28.783453,-4.1060824,0,1
-37.855762,-51.81351,0,1
-6.019438,-46.99261,0,1
-28.618235,135.25395,0,2
-96.77204,39.23865,0,0
-14.063141,68.72994,1,2
-49.26211,58.265224,0,0
-45.582626,79.917915,0,0
-1.5237966,-108.626076,0,1
-34.73017,-1.7531172,0,0
-103.37738,84.27727,0,0
10.465883,-49.76031,0,1
-46.399086,98.15571,0,0
-34.52129,-55.176483,0,1
-10.127053,113.25335,0,2
-22.295147,-48.051575,0,1
-84.53466,104.86347,0,0
-66.08019,53.7473,0,0
-27.190392,-28.42039,0,1
-67.751816,24.455246,0,0
-69.897156,-2.6012979,0,0
-53.506916,22.685268,0,0
-30.007418,112.106346,0,2
23.023912,-71.79866,0,1
-61.09642,70.9135,0,0
11.789916,-32.611893,0,1
-27.302446,-20.70695,0,1
-52.6824,-40.122875,0,1
-123.30294,-5.2285843,0,0
-80.89952,71.503,0,0
-0.94893706,-62.228848,0,1
13.463711,-68.36862,0,1
18.21079,-43.914444,0,1
-46.399086,98.15571,0,0
0.43716675,-108.27478,0,1
-31.804882,-61.033516,0,1
-7.988637,-31.488071,0,1
-0.2781705,-69.32369,0,1
-36.190575,-53.554173,0,1
-46.399086,98.15571,0,0
-66.08019,53.7473,0,0
-25.058592,-8.504709,0,1
-28.618235,135.25395,0,2
14.34062,-36.008545,0,1
32.986702,-81.173225,0,1
23.955896,-42.061996,0,1
13.940202,-68.01135,0,1
-28.618235,135.25395,0,2
15.150399,-37.788303,0,1
21.396803,-109.58667,0,1
-2.9323356,-32.501736,0,1
-49.26211,58.265224,0,0
-109.24874,7.1153293,0,0
-82.0311,47.916515,0,0
-30.209421,-61.768387,0,1
1.8376664,-45.279682,0,1
-0.87810284,-35.108902,0,1
19.982178,-41.95807,0,1
-123.30294,-5.2285843,0,0
-57.351025,119.94312,0,0
18.653784,-44.496674,0,1
-0.2781705,-69.32369,0,1
20.142714,-84.20658,0,1
-84.53466,104.86347,0,0
9.623283,-47.787754,0,1
-61.09642,70.9135,0,0
0.33564267,-108.627655,0,1
-98.479774,58.863163,0,0
-3.5235274,-36.370792,0,1
-80.89952,71.503,0,0
-73.343185,13.813606,0,0
-1.2213287,-56.942635,0,1
-73.343185,13.813606,0,0
-66.08019,53.7473,0,0
-49.474884,-1.5351765,0,0
-26.031305,-38.708813,0,1
-10.127053,113.25335,0,2
-54.10761,20.894,0,0
-30.007418,112.106346,0,2
-57.351025,119.94312,0,0
-121.977295,19.86439,0,0
33.959656,-81.46849,0,1
-26.851385,-71.94963,0,1
-66.08019,53.7473,0,0
-96.77204,39.23865,0,0
-28.618235,135.25395,0,2
-14.063141,68.72994,1,2
-46.093853,46.860783,0,0
-123.30294,-5.2285843,0,0
-66.08019,53.7473,0,0
-82.0311,47.916515,0,0
-46.399086,98.15571,0,0
-98.479774,58.863163,0,0
-80.89952,71.503,0,0
-30.830278,-62.088184,0,1
-2.551154,-68.34707,0,1
-113.892006,40.727703,0,0
4.518872,-70.20546,0,1
-30.007418,112.106346,0,2
-34.295845,-0.0025798013,0,0
19.635967,-85.78989,0,1
18.904291,-85.08569,0,1
-79.028824,7.4933195,0,0
-49.26211,58.265224,0,0
-43.070282,-49.470528,0,1
-113.892006,40.727703,0,0
-46.55998,77.98546,0,0
-13.520518,-98.905945,0,1
-57.351025,119.94312,0,0
-27.215229,-30.264246,0,1
-2.5659122,-59.695255,0,1
-46.399086,98.15571,0,0
-30.007418,112.106346,0,2
12.824719,-34.017494,0,1
-57.351025,119.94312,0,0
-53.506916,22.685268,0,0
-12.604911,66.765915,1,2
-65.78762,89.6786,0,0
-10.127053,113.25335,0,2
-5.8058333,-45.954674,0,1
-82.0311,47.916515,0,0
14.115037,-53.957794,0,1
-30.007418,112.106346,0,2
-75.39172,1.4259647,0,0
-109.24874,7.1153293,0,0
-103.37738,84.27727,0,0
-123.30294,-5.2285843,0,0
-28.618235,135.25395,0,2
-123.30294,-5.2285843,0,0
-30.007418,112.106346,0,2
-74.62476,14.427774,0,0
-66.08019,53.7473,0,0
20.968756,-45.946342,0,1
-46.55998,77.98546,0,0
-66.08019,53.7473,0,0
-14.850824,-60.08179,0,1
-10.127053,113.25335,0,2
-46.366055,-44.695892,0,1
-10.506131,-42.976055,0,1
-61.09642,70.9135,0,0
-63.50778,12.6340065,0,0
-30.007418,112.106346,0,2
-10.127053,113.25335,0,2
-84.53466,104.86347,0,0
-109.24874,7.1153293,0,0
-33.55119,-56.53292,0,1
-50.479076,59.795998,0,0
16.277016,-91.47441,0,1
-61.09642,70.9135,0,0
-12.594679,-52.471024,0,1
-57.351025,119.94312,0,0
-28.618235,135.25395,0,2
-47.27961,-45.082645,0,1
23.12274,-82.29605,0,1
-50.479076,59.795998,0,0
-4.8231363,-62.799137,0,1
-103.37738,84.27727,0,0
-28.67248,-12.146485,0,1
-22.295147,-48.051575,0,1
-66.08019,53.7473,0,0
-113.892006,40.727703,0,0
-9.640963,-64.07718,0,1
-113.892006,40.727703,0,0
-44.630177,-46.460117,0,1
-28.618235,135.25395,0,2
6.4006543,-35.171524,0,1
-40.092606,-51.52914,0,1
-25.022429,-42.554058,0,1
-12.47265,69.88719,1,2
-46.093853,46.860783,0,0
-123.30294,-5.2285843,0,0
-103.37738,84.27727,0,0
-50.88845,-41.919537,0,1
-96.77204,39.23865,0,0
-98.479774,58.863163,0,0
-30.007418,112.106346,0,2
-8.418525,-65.52881,0,1
-65.1101,12.740335,0,0
-64.446304,13.807287,0,0
-103.37738,84.27727,0,0
-57.351025,119.94312,0,0
22.963415,-81.2725,0,1
-63.50778,12.6340065,0,0
-98.479774,58.863163,0,0
-26.597057,-74.10177,0,1
-61.09642,70.9135,0,0
-80.89952,71.503,0,0
-47.91494,46.48582,0,0
-57.351025,119.94312,0,0
-84.53466,104.86347,0,0
-57.351025,119.94312,0,0
-27.119617,-69.0278,0,1
-121.977295,19.86439,0,0
1.5659404,-30.261208,0,1
-12.604911,66.765915,1,2
-19.381361,-55.084152,0,1
-98.479774,58.863163,0,0
2.8954952,-53.470963,0,1
-46.55998,77.98546,0,0
-27.075583,-23.513655,0,1
-123.30294,-5.2285843,0,0
1.3616347,-41.141808,0,1
-53.506916,22.685268,0,0
-23.010899,-71.536575,0,1
-46.399086,98.15571,0,0
0.27822086,-33.512955,0,1
31.450207,-73.4807,0,1
-46.399086,98.15571,0,0
-60.873566,-0.5633352,0,0
-68.096924,37.34395,0,0
-28.618235,135.25395,0,2
-80.89952,71.503,0,0
-25.862745,-68.76758,0,1
-65.78762,89.6786,0,0
-28.67248,-12.146485,0,1
-113.938515,-22.311354,0,0
-66.08019,53.7473,0,0
-19.019016,-53.073387,0,1
-80.89952,71.503,0,0
-12.358537,-99.15581,0,1
-5.039156,-30.589695,0,1
-98.479774,58.863163,0,0
-30.007418,112.106346,0,2
-80.89952,71.503,0,0
-113.938515,-22.311354,0,0
-69.897156,-2.6012979,0,0
-103.37738,84.27727,0,0
-82.0311,47.916515,0,0
-34.336044,-57.068504,0,1
-46.399086,98.15571,0,0
-4.8295617,-47.45692,0,1
22.36483,-84.00912,0,1
-15.724286,-58.720406,0,1
-28.493233,-21.199215,0,1
-61.09642,70.9135,0,0
-66.08019,53.7473,0,0
-0.40637064,-35.905067,0,1
-121.977295,19.86439,0,0
-103.37738,84.27727,0,0
-30.007418,112.106346,0,2
-14.083106,-61.379875,0,1
8.282355,-69.02159,0,1
-121.977295,19.86439,0,0
-61.09642,70.9135,0,0
-53.506916,22.685268,0,0
-55.327232,1.2162347,0,0
-98.479774,58.863163,0,0
-28.285845,-3.0534477,0,1
-45.582626,79.917915,0,0
-50.479076,59.795998,0,0
-113.938515,-22.311354,0,0
-65.78762,89.6786,0,0
-75.39172,1.4259647,0,0
-74.62476,14.427774,0,0
-10.127053,113.25335,0,2
-123.30294,-5.2285843,0,0
-27.087097,-32.523624,0,1
12.003679,-113.04053,0,1
-98.479774,58.863163,0,0
-96.77204,39.23865,0,0
14.534082,-67.72724,0,1
-46.55998,77.98546,0,0
-28.618235,135.25395,0,2
-50.177757,-41.1353,0,1
-50.479076,59.795998,0,0
-1.7138017,-55.145603,0,1
-25.979214,-73.66062,0,1
-8.153976,-64.86761,0,1
4.726013,-43.82939,0,1
-123.30294,-5.2285843,0,0
-75.39172,1.4259647,0,0
-14.063141,68.72994,1,2
-55.280155,0.08861383,0,0
-113.892006,40.727703,0,0
-30.83584,-60.437847,0,1
32.81855,-76.590775,0,1
-54.93285,35.725277,0,0
-98.479774,58.863163,0,0
-103.37738,84.27727,0,0
-98.479774,58.863163,0,0
20.139664,-47.454693,0,1
30.618858,-74.72668,0,1
-57.351025,119.94312,0,0
1.5605096,-34.61025,0,1
8.518361,-39.83245,0,1
-75.39172,1.4259647,0,0
-28.618235,135.25395,0,2
-121.977295,19.86439,0,0
7.188478,-35.8815,0,1
-54.93285,35.725277,0,0
-54.93285,35.725277,0,0
-84.53466,104.86347,0,0
-46.399086,98.15571,0,0
-57.351025,119.94312,0,0
1.6153458,-109.63337,0,1
-4.1192074,-31.745981,0,1
-30.007418,112.106346,0,2
-61.11566,0.67171025,0,0
-53.506916,22.685268,0,0
-12.604911,66.765915,1,2
-123.30294,-5.2285843,0,0
-65.78762,89.6786,0,0
-46.366055,-44.695892,0,1
-98.479774,58.863163,0,0
26.454687,-73.188354,0,1
-84.53466,104.86347,0,0
-80.89952,71.503,0,0
-61.09642,70.9135,0,0
-45.582626,79.917915,0,0
-98.479774,58.863163,0,0
-66.08019,53.7473,0,0
-29.059822,-17.72615,0,1
-84.53466,104.86347,0,0
4.677518,-111.17451,0,1
-57.076878,-35.269073,0,1
8.356565,-30.19385,0,1
-50.88845,-41.919537,0,1
-0.81032664,-38.756428,0,1
-84.53466,104.86347,0,0
-67.751816,24.455246,0,0
-46.55998,77.98546,0,0
-20.520164,-51.572773,0,1
18.100456,-67.85325,0,1
2.0654252,-66.4662,0,1
-113.938515,-22.311354,0,0
9.1201515,-68.813736,0,1
-79.028824,7.4933195,0,0
4.175255,-55.006172,0,1
13.785111,-45.569576,0,1
-103.37738,84.27727,0,0
-21.357504,-49.724384,0,1
2.7328148,-110.62178,0,1
-121.977295,19.86439,0,0
13.483463,-112.70581,0,1
-84.53466,104.86347,0,0
-80.89952,71.503,0,0
-10.127053,113.25335,0,2
-84.53466,104.86347,0,0
-109.24874,7.1153293,0,0
-25.93863,-69.97711,0,1
-80.89952,71.503,0,0
12.448803,-112.73503,0,1
-1.8132927,-68.53351,0,1
-113.938515,-22.311354,0,0
-46.55998,77.98546,0,0
-30.007418,112.106346,0,2
-23.542618,-46.010563,0,1
-30.007418,112.106346,0,2
-54.93285,35.725277,0,0
-113.892006,40.727703,0,0
-26.01484,-71.49282,0,1
-65.10506,-0.94630796,0,0
-98.479774,58.863163,0,0
-34.295845,-0.0025798013,0,0
-28.618235,135.25395,0,2
-57.351025,119.94312,0,0
-50.479076,59.795998,0,0
-80.89952,71.503,0,0
-41.756298,-4.035546,0,0
-103.37738,84.27727,0,0
-98.479774,58.863163,0,0
-57.351025,119.94312,0,0
1.9579597,-47.880573,0,1
11.328572,-31.797987,0,1
-53.506916,22.685268,0,0
-3.367444,-49.81411,0,1
-46.55998,77.98546,0,0
-65.78762,89.6786,0,0
-17.260807,-57.7176,0,1
-2.8959882,-50.263306,0,1
-57.351025,119.94312,0,0
-37.117016,-0.34446186,0,0
-65.78762,89.6786,0,0
-77.67343,7.440246,0,0
-113.892006,40.727703,0,0
-68.096924,37.34395,0,0
-45.582626,79.917915,0,0
-15.304641,66.29184,1,2
25.674719,-67.227776,0,1
7.7218323,-63.18082,0,1
13.224878,-49.163334,0,1
-34.367207,-1.0628572,0,0
-113.938515,-22.311354,0,0
-68.096924,37.34395,0,0
-28.102741,-35.283077,0,1
12.737878,-31.757847,0,1
-14.063141,68.72994,1,2
-21.95829,-49.58737,0,1
-4.3135777,-32.52542,0,1
-98.479774,58.863163,0,0
5.3830857,-70.01678,0,1
-24.684532,-44.407158,0,1
-1.5325289,-35.660294,0,1
-46.399086,98.15571,0,0
